ticker,source_names,source_types,seed_hits,etf_hits,name,rating,market weight,sector_key,industry_key,symbol,Name,Holding Percent,seed,source_count,source_type_count,sources,is_active,is_reserve,is_hard_exclusion,candidate_status,ytd return,growth estimate,last price,target price,marketCap,averageDailyVolume3Month,regularMarketPrice,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,regularMarketChangePercent,sector,industry,priority_score,profile,recent_score,recent_r63,recent_r126,recent_r252,scan_algo_fit,scan_algo_compat_score,scan_algo_compat_score_v2,scan_latest_rank_if_added,scan_days_top15_if_added,scan_days_top5_if_added,scan_top5_share,scan_rel_recent_score,scan_rr_score,scan_breakout252_component,scan_trend200_component,scan_dist_sma220,scan_dd60,scan_r21,scan_entry_heat_flag,scan_pullback_quality,scan_candidate_track,recommendation,full_delta_roi_pct,oos_delta_roi_pct,full_delta_sharpe,oos_delta_sharpe,full_delta_maxdd_pct,oos_delta_maxdd_pct,backtestable_now,recommendation_rank,source_profiles,profile_count,high_fit_profile_count,positive_profile_count,dynamic_conviction_score,dynamic_status,dynamic_status_rank,exchange,fullExchangeName,broker_tradeable,broker_min_market_cap,add_wf_available,add_mean_delta_roi_2017_2025,add_mean_delta_sharpe_2017_2025,add_mean_delta_maxdd_2017_2025,add_roi_wins_2017_2025,add_sharpe_wins_2017_2025,add_maxdd_wins_2017_2025,add_delta_roi_2026_ytd,add_delta_sharpe_2026_ytd,add_delta_maxdd_2026_ytd,promotion_score,promotion_stage,promotion_stage_rank,as_of
FIX,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"Comfort Systems USA, Inc.",Buy,0.007749907,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,49674547200.0,,,,,,,,12.0,targeted_current,1.803335385335829,0.3803120703103013,0.7419224913738531,3.576259936810568,high,9.318181818181818,9.938176701925286,6.0,818.0,115.0,0.1405867970660146,1.4856193823035868,3.171217669361501,0.9111563089864616,0.3373521183042429,0.5752532044282801,-0.0310952918547384,0.1140290282743179,0.0,0.0,persistent_leader,watch,43235.97982181666,1496.9037131262116,,,55.07769624097485,71.1891249706593,1.0,2,targeted_current,1,1,1,18.6963,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.8259,targeted_integration,3,2026-04-09
PL,{'SAAB-B.ST'},industry_top_performing,,,Planet Labs PBC,,,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,0.8534,,36.55,35.0,10682159104.0,,,,,,,,11.5,targeted_current,4.447124611293737,0.6442262352735562,1.2971911956241362,9.498507214973428,high,10.93939393939394,11.205819655066936,3.0,305.0,159.0,0.521311475409836,3.694782484732152,4.19768930483122,0.9434621055873724,0.8236474867704201,1.3880789281541197,-0.0197882630444196,0.3912182442116911,1.0,0.0,persistent_leader,watch,41069.17641112146,1696.4183887067245,,,55.12367134541643,71.1891249706593,1.0,2,targeted_current,1,1,1,21.8834,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.4923,targeted_integration,3,2026-04-09
GEV,"{'SAAB-B.ST', 'XLI'}",etf_holding|seed_peer,SAAB-B.ST,XLI,GE Vernova Inc.,Strong Buy,0.0363468,industrials,aerospace-defense,GEV,GE Vernova Inc,0.046519898,SAAB-B.ST,2,2,SAAB-B.ST|XLI,0,0,0,new,,,,,239603073024.0,,,,,,,,20.0,targeted_current,1.1036880940632776,0.337646534668554,0.5306980200477702,2.0596989477761465,medium,7.969075757575758,8.74372363620175,9.0,157.0,7.0,0.0445859872611464,0.8970675495361444,2.4301119031503986,0.9599741954019686,0.2497855225293393,0.4102480725014152,-0.0140090316093109,0.1539728881802933,0.0,0.0,persistent_leader,,,,,,,,,0,targeted_current,1,0,0,13.2405,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2405,watch_queue,2,2026-04-09
SYM,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Symbotic Inc.,Buy,0.004733057,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,33016758272.0,,,,,,,,12.0,targeted_current,0.6084486619445991,-0.2483241071624135,-0.1825673046219018,1.8278510130646064,low,5.454545454545455,6.147727272727273,44.0,440.0,249.0,0.5659090909090909,0.4096739722790237,0.9879032946792308,0.0,0.0,-0.0548797544323593,-0.2956438690894725,0.0610985637402081,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,8.6804,review,2,NGM,NGM,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6804,review_queue,1,2026-04-09
WWD,{'SAAB-B.ST'},industry_top_growth,,,"Woodward, Inc.",,,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,0.3065,0.5767195767195767,,,21697837056.0,,,,,,,,11.5,targeted_current,0.673272406470192,0.1647987136929263,0.4557271909464677,1.1450544683825492,low,4.163363636363637,5.788854952747434,19.0,74.0,0.0,0.0,0.5326997152339967,1.5634033990995229,0.8056014060230846,0.1857528081519324,0.3059099884210299,-0.0680395078919203,0.0033966824070117,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,8.4477,review,2,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4477,review_queue,1,2026-04-09
EME,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"EMCOR Group, Inc.",Buy,0.005089559,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,33344749568.0,,,,,,,,12.0,targeted_current,0.5349628239845781,0.1481860772382304,0.1467123266845758,1.1166016946577542,low,4.493939393939394,5.4688879426937165,47.0,271.0,0.0,0.0,0.3944885692379112,1.3636942841503834,0.780755187851108,0.0956742115879139,0.1729949218657187,-0.0767356842521121,0.0632341153490896,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,7.7499,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7499,review_queue,1,2026-04-09
FDX,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,FedEx Corporation,Buy,0.012836409,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,83945873408.0,,,,,,,,12.0,targeted_current,0.4853585993291083,0.2001614007102985,0.4594660852345062,0.6538497127331151,weak,3.2372575757575754,4.964452311623348,35.0,63.0,0.0,0.0,0.3816316706665867,1.8235392982215128,0.7684748610256514,0.1870113149122514,0.3051877663891567,-0.081033798641022,-0.0058479701136798,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,6.6905,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6905,review_queue,1,2026-04-09
ODFL,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"Old Dominion Freight Line, Inc.",Hold,0.0062514865,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,39247773696.0,,,,,,,,12.0,targeted_current,0.3169159475212873,0.2149880771194672,0.4075567119399133,0.2772391183035714,weak,3.787121212121212,4.91425201451299,61.0,150.0,0.0,0.0,0.2410006867535098,0.68322284493751,0.7718936442056933,0.1551425415987863,0.2326396166652815,-0.0798372245280073,0.0255709203684262,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,6.2744,review,2,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2744,review_queue,1,2026-04-09
GWW,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"W.W. Grainger, Inc.",Hold,0.007826004,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,49981333504.0,,,,,,,,12.0,targeted_current,0.1370851532588187,0.0917088911782233,0.1584377772124661,0.1384206603454689,weak,3.6661666666666655,4.724183332469934,101.0,151.0,46.0,0.304635761589404,0.0689139493733621,0.4857666842942904,0.7758899869505135,0.0552802069412784,0.0777691331970713,-0.0784385045673202,-0.0041697126012617,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,6.1896,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1896,review_queue,1,2026-04-09
CSX,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,CSX Corporation,Buy,0.011291651,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,72411136000.0,,,,,,,,12.0,targeted_current,0.282707907212014,0.153439107350213,0.1502360483082012,0.4798141660467272,weak,3.632015151515152,4.639324110218349,69.0,141.0,0.0,0.0,0.1896407353130926,1.1971524885844582,0.8841788229771854,0.0940835829422872,0.154261678538035,-0.0405374119579851,0.0367959293600199,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.8974,discovered,1,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8974,review_queue,1,2026-04-09
JCI,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Johnson Controls International plc,Buy,0.012256454,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,81594540032.0,,,,,,,,12.0,targeted_current,0.3983181928804677,0.0956142124076695,0.2239175730853422,0.7240708029119924,weak,2.343833333333333,4.067724483728852,48.0,1.0,0.0,0.0,0.2870390511457995,1.2357466169766052,0.758205255265059,0.0943608034749476,0.1548917881788765,-0.0846281606572293,0.0056646528291111,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.7884,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7884,review_queue,1,2026-04-09
