ticker,source_names,source_types,seed_hits,etf_hits,name,rating,market weight,sector_key,industry_key,symbol,Name,Holding Percent,seed,source_count,source_type_count,sources,is_active,is_reserve,is_hard_exclusion,candidate_status,ytd return,growth estimate,last price,target price,marketCap,averageDailyVolume3Month,regularMarketPrice,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,regularMarketChangePercent,sector,industry,priority_score,profile,recent_score,recent_r63,recent_r126,recent_r252,scan_algo_fit,scan_algo_compat_score,scan_algo_compat_score_v2,scan_latest_rank_if_added,scan_days_top15_if_added,scan_days_top5_if_added,scan_top5_share,scan_rel_recent_score,scan_rr_score,scan_breakout252_component,scan_trend200_component,scan_dist_sma220,scan_dd60,scan_r21,scan_entry_heat_flag,scan_pullback_quality,scan_candidate_track,recommendation,full_delta_roi_pct,oos_delta_roi_pct,full_delta_sharpe,oos_delta_sharpe,full_delta_maxdd_pct,oos_delta_maxdd_pct,backtestable_now,recommendation_rank,source_profiles,profile_count,high_fit_profile_count,positive_profile_count,dynamic_conviction_score,dynamic_status,dynamic_status_rank,exchange,fullExchangeName,broker_tradeable,broker_min_market_cap,add_wf_available,add_mean_delta_roi_2017_2025,add_mean_delta_sharpe_2017_2025,add_mean_delta_maxdd_2017_2025,add_roi_wins_2017_2025,add_sharpe_wins_2017_2025,add_maxdd_wins_2017_2025,add_delta_roi_2026_ytd,add_delta_sharpe_2026_ytd,add_delta_maxdd_2026_ytd,promotion_score,promotion_stage,promotion_stage_rank,as_of
FIX,{'BE'},seed_peer,BE,,"Comfort Systems USA, Inc.",Strong Buy,0.007329986,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,49674547200.0,,,,,,,,12.0,targeted_current,1.4249134986815508,0.4073982421783868,0.716650236853817,2.6419343887608666,high,9.35,10.19814128746708,6.0,809.0,115.0,0.142150803461063,1.303419232176041,2.6123191696436474,0.7824465551375812,0.3233709182057798,0.5524143283092149,-0.0761437057018465,-0.063380630741506,0.0,1.0,persistent_leader,watch,43235.97982181666,1496.9037131262116,,,55.07769624097485,71.1891249706593,1.0,2,targeted_current,1,1,1,18.4964,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.626,targeted_integration,3,2026-03-27
TER,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,"Teradyne, Inc.",Buy,0.0022229857,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,50119823360.0,,,,,,,,24.0,targeted_current,1.5146784451444488,0.4979344903672071,1.2321145661119275,2.305614301565591,high,8.932,9.885089553761889,6.0,325.0,48.0,0.1476923076923077,1.4140254067820148,2.3153454367066506,0.6209588537536148,0.4550365563623546,0.7690433175665286,-0.1326644011862348,-0.1326644011862348,0.0,1.0,persistent_leader,watch,42730.96774317085,1496.9037131262116,,,55.12367134541643,71.1891249706593,1.0,2,targeted_current,1,1,1,18.3509,watch,3,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.28,targeted_integration,3,2026-03-27
CIEN,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,Ciena Corporation,Buy,0.0026210698,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,57758113792.0,,,,,,,,24.0,targeted_current,2.6797404707293238,0.6146739401351757,1.802990863797172,4.589023342958548,high,11.0,11.790846289057628,4.0,356.0,163.0,0.4578651685393258,2.487719240958458,3.486595349749892,0.6755114684794432,0.7127903990510589,1.1831772356833272,-0.1135709860321948,0.0980952791421807,0.0,0.0,persistent_leader,watch,39586.89704667709,1496.9037131262116,,,55.54900170207407,71.1891249706593,1.0,2,targeted_current,1,1,1,21.6882,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.8545,targeted_integration,3,2026-03-27
STX,"{'WDC', 'LITE', 'SNDK'}",industry_top_growth|industry_top_performing|seed_peer,LITE|SNDK|WDC,,Seagate Technology Holdings plc,Buy,0.004052374,technology,computer-hardware,,,,,3,3,LITE|SNDK|WDC,0,0,0,new,0.3755,4.829457364341085,378.79,475.354,90510729216.0,,,,,,,,26.5,targeted_current,1.6677590738409476,0.3394272450330697,0.6932946522684267,3.306389409817407,high,10.464,11.04293658358602,5.0,237.0,46.0,0.1940928270042194,1.5164414436324365,2.05199328584585,0.5663453967054697,0.3132275309308651,0.5478960628622207,-0.1517791111530856,-0.1020741897252159,0.0,1.0,persistent_leader,watch,37415.6264134357,1587.2721676499834,,,55.15339786864028,71.1891249706593,1.0,2,targeted_current,1,1,1,20.2814,watch,3,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.6337,targeted_integration,3,2026-03-27
KEYS,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,"Keysight Technologies, Inc.",Buy,0.00230217,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,49589215232.0,,,,,,,,24.0,targeted_current,0.6279588616345103,0.3694032025540499,0.6115475111665358,0.773648041642715,medium,7.423,8.469835819904835,15.0,213.0,47.0,0.2206572769953051,0.585580172384479,1.1124126840004804,0.7063237753038109,0.2878071295454066,0.4550632659790377,-0.1027866786436662,-0.0698589776398997,0.0,1.0,fringe,watch,36408.776826859365,1496.9037131262116,,,55.15339786864028,71.1891249706593,1.0,2,targeted_current,1,0,1,14.0214,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0628,watch_queue,2,2026-03-27
GLW,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,Corning Incorporated,Buy,0.0055441735,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,112481280000.0,,,,,,,,24.0,targeted_current,1.0851732522783637,0.51466322891293,0.6934050947664132,1.7621964214730306,medium,6.6805,7.863326682760642,7.0,41.0,0.0,0.0,1.0028569159985394,1.575052479123601,0.5528092092158464,0.3724019287185574,0.6227322044933441,-0.1565167767744537,-0.1565167767744537,0.0,1.0,emerging_leader,watch,35404.0002338469,1496.9037131262116,,,55.15339786864028,71.1891249706593,1.0,2,targeted_current,1,0,1,14.3172,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.1676,watch_queue,2,2026-03-27
GEV,"{'XLI', 'BE'}",etf_holding|seed_peer,BE,XLI,GE Vernova Inc.,Buy,0.036234256,industrials,electrical-equipment-parts,GEV,GE Vernova Inc,0.0436343,BE,2,2,BE|XLI,0,0,0,new,,,,,239603073024.0,,,,,,,,20.0,targeted_current,0.8580817457796334,0.320009039237729,0.3881743736368326,1.597025471193386,medium,7.817,8.822623246034304,10.0,148.0,7.0,0.0472972972972973,0.7772794392916917,2.007563060043545,0.8435776777596777,0.2306322368020021,0.382240321347264,-0.0547478127841127,-0.0032990657826053,0.0,1.0,persistent_leader,,,,,,,,,0,targeted_current,1,0,0,13.0798,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0798,watch_queue,2,2026-03-27
DELL,"{'WDC', 'LITE', 'SNDK'}",industry_top_performing|seed_peer,LITE|SNDK|WDC,,Dell Technologies Inc.,Buy,0.0055640657,technology,computer-hardware,,,,,3,2,LITE|SNDK|WDC,0,0,0,new,0.3967,,175.82,168.609,109105217536.0,,,,,,,,26.5,targeted_current,0.5193515235179921,0.3776837763696696,0.3310622469431015,0.7784746736670438,low,5.756,6.677997334150824,19.0,270.0,34.0,0.1259259259259259,0.4740900496405612,0.7938871969843246,0.8728331934272358,0.2149524869475948,0.3417906074291723,-0.0445083823004675,0.4238743322349139,0.0,0.0,fringe,watch,36510.65230594267,1496.9037131262116,,,55.12367134541643,71.1891249706593,1.0,2,targeted_current,1,0,1,11.7559,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.8724,review_queue,1,2026-03-27
CSCO,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,"Cisco Systems, Inc.",Buy,0.01550214,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,311484547072.0,,,,,,,,24.0,targeted_current,0.237631024627184,0.0530634093459794,0.2204397509589726,0.3471061059359976,weak,2.25,3.946923002468379,67.0,0.0,0.0,0.0,0.2055812869891127,0.6924197300518702,0.8478913777968817,0.0844802929837496,0.1399661594686863,-0.0532380177710913,0.0384226593781136,0.0,1.0,fringe,watch,36510.65230594267,1496.9037131262116,,,55.12367134541643,71.1891249706593,1.0,2,targeted_current,1,0,1,7.9475,review,2,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.064,review_queue,1,2026-03-27
MPWR,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,"Monolithic Power Systems, Inc.",Strong Buy,0.0024823046,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,52868157440.0,,,,,,,,24.0,targeted_current,0.3590616031124967,0.121594025741305,0.1649292917348745,0.6719277031757145,low,4.608,5.6479374659549775,30.0,196.0,0.0,0.0,0.3133473569590324,0.7884570765540035,0.5972240785319962,0.0881716980596324,0.1595598314759518,-0.1409715725138013,-0.1409715725138013,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,7.7163,review,2,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7163,review_queue,1,2026-03-27
