ticker,source_names,source_types,seed_hits,etf_hits,name,rating,market weight,sector_key,industry_key,symbol,Name,Holding Percent,seed,source_count,source_type_count,sources,is_active,is_reserve,is_hard_exclusion,candidate_status,ytd return,growth estimate,last price,target price,marketCap,averageDailyVolume3Month,regularMarketPrice,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,regularMarketChangePercent,sector,industry,priority_score,profile,recent_score,recent_r63,recent_r126,recent_r252,scan_algo_fit,scan_algo_compat_score,scan_algo_compat_score_v2,scan_latest_rank_if_added,scan_days_top15_if_added,scan_days_top5_if_added,scan_top5_share,scan_rel_recent_score,scan_rr_score,scan_breakout252_component,scan_trend200_component,scan_dist_sma220,scan_dd60,scan_r21,scan_entry_heat_flag,scan_pullback_quality,scan_candidate_track,recommendation,full_delta_roi_pct,oos_delta_roi_pct,full_delta_sharpe,oos_delta_sharpe,full_delta_maxdd_pct,oos_delta_maxdd_pct,backtestable_now,recommendation_rank,source_profiles,profile_count,high_fit_profile_count,positive_profile_count,dynamic_conviction_score,dynamic_status,dynamic_status_rank,exchange,fullExchangeName,broker_tradeable,broker_min_market_cap,add_wf_available,add_mean_delta_roi_2017_2025,add_mean_delta_sharpe_2017_2025,add_mean_delta_maxdd_2017_2025,add_roi_wins_2017_2025,add_sharpe_wins_2017_2025,add_maxdd_wins_2017_2025,add_delta_roi_2026_ytd,add_delta_sharpe_2026_ytd,add_delta_maxdd_2026_ytd,promotion_score,promotion_stage,promotion_stage_rank,as_of
FIX,{'BE'},seed_peer,BE,,"Comfort Systems USA, Inc.",Strong Buy,0.007716033,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,49674547200.0,,,,,,,,12.0,targeted_current,1.591938997217096,0.5467559068088361,0.8286084160274814,2.87786112361084,high,9.3,10.018335113594189,6.0,808.0,115.0,0.1423267326732673,1.4168486956429809,3.06426553121059,1.0,0.4100139682015372,0.6884643518080993,0.0,0.0014027554885633,0.0,0.0,persistent_leader,watch,43235.97982181666,1496.9037131262116,,,55.07769624097485,71.1891249706593,1.0,2,targeted_current,1,1,1,18.5405,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.6701,targeted_integration,3,2026-03-26
TER,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,"Teradyne, Inc.",Buy,0.002352753,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,50119823360.0,,,,,,,,24.0,targeted_current,1.7096607862399056,0.6395902208199451,1.4009504227550384,2.5534064324347527,high,8.882,10.041441140953724,6.0,324.0,48.0,0.1481481481481481,1.5539382240480846,2.71614978150259,0.8378155837140665,0.5605060709618921,0.9353612741207068,-0.0567645457000767,-0.0174116838861454,0.0,1.0,persistent_leader,watch,42730.96774317085,1496.9037131262116,,,55.12367134541643,71.1891249706593,1.0,2,targeted_current,1,1,1,18.8944,watch,3,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.8235,targeted_integration,3,2026-03-26
CIEN,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,Ciena Corporation,Buy,0.002877672,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,57758113792.0,,,,,,,,24.0,targeted_current,3.143040813932595,0.8487856904204065,2.1380844968050954,5.295124692816189,high,11.0,11.29797820369887,3.0,355.0,162.0,0.4563380281690141,2.8538206977438216,4.321666059695262,1.0,0.9027336258830956,1.4827819540742233,0.0,0.2772103782202633,1.0,0.0,persistent_leader,watch,39586.89704667709,1496.9037131262116,,,55.54900170207407,71.1891249706593,1.0,2,targeted_current,1,1,1,21.4758,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.8421,targeted_integration,3,2026-03-26
STX,"{'WDC', 'LITE', 'SNDK'}",industry_top_growth|industry_top_performing|seed_peer,LITE|SNDK|WDC,,Seagate Technology Holdings plc,Buy,0.0043022833,technology,computer-hardware,,,,,3,3,LITE|SNDK|WDC,0,0,0,new,0.5005,4.829457364341085,413.22,475.354,90510729216.0,,,,,,,,26.5,targeted_current,1.8782783468141464,0.4609156524800482,0.8113356085402663,3.653902432255076,high,10.455,11.221640105675274,5.0,236.0,45.0,0.1906779661016949,1.6632853527264448,2.370344909243174,0.7866275608268717,0.4074760051290894,0.697517299516665,-0.0746803537105949,0.0434321819205885,0.0,1.0,persistent_leader,watch,37415.6264134357,1587.2721676499834,,,55.15339786864028,71.1891249706593,1.0,2,targeted_current,1,1,1,20.8448,watch,3,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.1971,targeted_integration,3,2026-03-26
GLW,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,Corning Incorporated,Buy,0.0058354484,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,112481280000.0,,,,,,,,24.0,targeted_current,1.227206187359206,0.6555430268931837,0.8067901988088348,1.933453756142588,medium,6.62,7.965099933991751,8.0,40.0,0.0,0.0,1.1005458366971546,1.8369311562783688,0.7492455594327967,0.4625876638867915,0.7636771028277205,-0.0877640541985211,-0.0345668603533387,0.0,1.0,emerging_leader,watch,35404.0002338469,1496.9037131262116,,,55.15339786864028,71.1891249706593,1.0,2,targeted_current,1,0,1,14.7175,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.5679,watch_queue,2,2026-03-26
COHR,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,Coherent Corp.,Buy,0.0023703498,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,47821934592.0,,,,,,,,24.0,targeted_current,1.6990888333744172,0.4244424265933422,1.4891573452834683,2.5463435248559034,high,8.95,9.582445285665948,6.0,519.0,50.0,0.0963391136801541,1.5422304242493596,2.2365847938603194,0.7431621100666848,0.5336815099096381,0.8825184912382711,-0.0898932614766603,0.0674095891604282,0.0,0.0,persistent_leader,,,,,,,,,0,targeted_current,1,1,0,15.6729,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6729,watch_queue,2,2026-03-26
GEV,"{'BE', 'XLI'}",etf_holding|seed_peer,BE,XLI,GE Vernova Inc.,Buy,0.037279237,industrials,electrical-equipment-parts,GEV,GE Vernova Inc,0.0436343,BE,2,2,BE|XLI,0,0,0,new,,,,,239603073024.0,,,,,,,,20.0,targeted_current,0.9378554856845602,0.3957027029644211,0.4582814316228629,1.6885059311063269,medium,6.5065,7.579511685675553,11.0,147.0,7.0,0.0476190476190476,0.8199652329842309,2.286650332166035,1.0,0.2854877300941765,0.4673012316674421,0.0,0.0499699032073828,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,11.5614,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5614,review_queue,1,2026-03-26
KEYS,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,"Keysight Technologies, Inc.",Buy,0.0023365496,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,49589215232.0,,,,,,,,24.0,targeted_current,0.6855581986843161,0.4389081805338426,0.6476672578625653,0.8467741485813036,medium,5.872999999999999,7.260677109107139,17.0,212.0,47.0,0.2216981132075471,0.6111868094762258,1.2319594413193204,0.8162243012358903,0.3317406919300971,0.521991131896647,-0.0643214945674384,-0.0277299176213701,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,10.7598,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7598,review_queue,1,2026-03-26
DELL,"{'WDC', 'LITE', 'SNDK'}",industry_top_performing|seed_peer,LITE|SNDK|WDC,,Dell Technologies Inc.,Buy,0.0056672455,technology,computer-hardware,,,,,3,2,LITE|SNDK|WDC,0,0,0,new,0.4618,,184.01,168.609,109105217536.0,,,,,,,,26.5,targeted_current,0.5760066702817905,0.4533606636108915,0.3697335084334514,0.8436028354655789,low,5.656,6.620223272542023,24.0,270.0,34.0,0.1259259259259259,0.5008367675063681,0.8914799591989641,1.0,0.2581622443601628,0.4081969738346107,0.0,0.536233063801306,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,9.3587,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3587,review_queue,1,2026-03-26
MPWR,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,"Monolithic Power Systems, Inc.",Strong Buy,0.0025536376,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,52868157440.0,,,,,,,,24.0,targeted_current,0.4387372943079843,0.1835668732965114,0.2235554161047839,0.7815043830169213,low,4.508,5.698701084799021,35.0,196.0,0.0,0.0,0.3638265077850883,0.9949891087949596,0.7372576078982473,0.1327442001001206,0.2282907927535253,-0.0919598372356134,-0.0782832288228628,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,7.9509,review,2,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9509,review_queue,1,2026-03-26
INTC,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,Intel Corporation,Hold,0.010952907,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,219837792256.0,,,,,,,,24.0,targeted_current,0.6818528364633115,0.2972230324652039,0.6080436284869732,0.9479769464387036,low,3.7725,5.24469870748036,23.0,45.0,0.0,0.0,0.6010193936327699,0.9217798124750246,0.6244477472248187,0.2433834319091163,0.4163682897129772,-0.1314432884713134,0.0229835515576777,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,7.9403,review,2,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9403,review_queue,1,2026-03-26
FDX,{'BE'},seed_peer,BE,,FedEx Corporation,Buy,0.012689406,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,83945873408.0,,,,,,,,12.0,targeted_current,0.4463158731124499,0.2211216288827751,0.5298245343702432,0.475404333969494,weak,3.0615,4.806106437127037,41.0,63.0,0.0,0.0,0.3883410711492551,1.7902022051868736,0.7722992093941383,0.204378185817589,0.329326216015956,-0.0796952767120515,-0.0751241947649279,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,6.5274,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5274,review_queue,1,2026-03-26
GWW,{'BE'},seed_peer,BE,,"W.W. Grainger, Inc.",Hold,0.007581395,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,49981333504.0,,,,,,,,12.0,targeted_current,0.0829513344707248,0.0396185029940472,0.1025743126680251,0.0849947720117632,weak,3.8495,4.913855946038174,99.0,151.0,46.0,0.304635761589404,0.041437904391961,0.3010563943487885,0.6991906452779733,0.0348429954699773,0.0468470629515174,-0.1052832741527093,-0.0450971492984164,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,6.2039,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2039,review_queue,1,2026-03-26
CSX,{'BE'},seed_peer,BE,,CSX Corporation,Buy,0.010945452,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,72411136000.0,,,,,,,,12.0,targeted_current,0.2114087418260872,0.0829227888171537,0.1614323466177059,0.3256281135389354,weak,3.6305,4.865384674718021,81.0,141.0,0.0,0.0,0.1583686105607292,0.9200860867971116,0.7617393939696903,0.0669017305603434,0.1139846250675764,-0.0833912121106084,-0.0682835281969623,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,6.0875,review,2,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0875,review_queue,1,2026-03-26
JCI,{'BE'},seed_peer,BE,,Johnson Controls International plc,Buy,0.012516881,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,81594540032.0,,,,,,,,12.0,targeted_current,0.387670208961653,0.1460486560251579,0.2695539252491248,0.6265972691424289,weak,2.3605,4.217271713693068,41.0,1.0,0.0,0.0,0.3204239279532226,1.3338988160388716,0.8432556693445048,0.1268638534772742,0.206006230213555,-0.0548605157294233,-0.0499620665530332,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.9452,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9452,review_queue,1,2026-03-26
WAB,{'BE'},seed_peer,BE,,Westinghouse Air Brake Technologies Corporation,Buy,0.0063147666,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,41332318208.0,,,,,,,,12.0,targeted_current,0.2605964775374311,0.120021649021434,0.2766439480593974,0.3148364212734633,weak,2.5335,4.2750099834815005,67.0,27.0,0.0,0.0,0.2088648801339454,1.242608926863913,0.822386331175608,0.1102969746268936,0.1706902643909269,-0.0621647840885372,-0.0610655039208285,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.7889,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7889,review_queue,1,2026-03-26
DAL,{'BE'},seed_peer,BE,,"Delta Air Lines, Inc.",Strong Buy,0.0066054645,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,42548195328.0,,,,,,,,12.0,targeted_current,0.2079974311978275,-0.0564807081975655,0.1572765593833112,0.3909573727100404,weak,2.6675,3.996782163970879,62.0,35.0,0.0,0.0,0.1504603331037065,0.4791791012739345,0.7209213855570908,0.0745488877277087,0.1313273693884606,-0.0976775150550182,-0.017911388603737,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.3661,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3661,review_queue,1,2026-03-26
CSCO,"{'WDC', 'LITE', 'SNDK'}",seed_peer,LITE|SNDK|WDC,,"Cisco Systems, Inc.",Buy,0.015026244,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,311484547072.0,,,,,,,,24.0,targeted_current,0.2310105575638994,0.0476251592835108,0.211578334643494,0.3421354796244991,weak,2.2,3.836594820148705,79.0,0.0,0.0,0.0,0.1770327391590081,0.6731793080381971,0.8370264044423658,0.0822982958054769,0.1369929382939019,-0.0570407584451719,0.047222964809686,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.3453,discovered,1,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3453,review_queue,1,2026-03-26
