ticker,source_names,source_types,seed_hits,etf_hits,name,rating,market weight,sector_key,industry_key,symbol,Name,Holding Percent,seed,source_count,source_type_count,sources,is_active,is_reserve,is_hard_exclusion,candidate_status,ytd return,growth estimate,last price,target price,marketCap,averageDailyVolume3Month,regularMarketPrice,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,regularMarketChangePercent,sector,industry,priority_score,profile,recent_score,recent_r63,recent_r126,recent_r252,scan_algo_fit,scan_algo_compat_score,scan_algo_compat_score_v2,scan_latest_rank_if_added,scan_days_top15_if_added,scan_days_top5_if_added,scan_top5_share,scan_rel_recent_score,scan_rr_score,scan_breakout252_component,scan_trend200_component,scan_dist_sma220,scan_dd60,scan_r21,scan_entry_heat_flag,scan_pullback_quality,scan_candidate_track,recommendation,full_delta_roi_pct,oos_delta_roi_pct,full_delta_sharpe,oos_delta_sharpe,full_delta_maxdd_pct,oos_delta_maxdd_pct,backtestable_now,recommendation_rank,source_profiles,profile_count,high_fit_profile_count,positive_profile_count,dynamic_conviction_score,dynamic_status,dynamic_status_rank,exchange,fullExchangeName,broker_tradeable,broker_min_market_cap,add_wf_available,add_mean_delta_roi_2017_2025,add_mean_delta_sharpe_2017_2025,add_mean_delta_maxdd_2017_2025,add_roi_wins_2017_2025,add_sharpe_wins_2017_2025,add_maxdd_wins_2017_2025,add_delta_roi_2026_ytd,add_delta_sharpe_2026_ytd,add_delta_maxdd_2026_ytd,promotion_score,promotion_stage,promotion_stage_rank,as_of
CSX,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,CSX Corporation,Buy,0.01154941,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,72411136000.0,,,,,,,,12.0,targeted_current,0.2530912848542475,0.1436448585254275,0.166151248189976,0.3947545346829288,weak,3.418,4.398155094653189,66.0,141.0,0.0,0.0,0.188854963231452,1.0664808772017491,0.8881499256500716,0.0961502321052448,0.1574277140538516,-0.0391475260224749,0.0080193925667266,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.6658,discovered,1,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6658,review_queue,1,2026-04-07
JCI,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Johnson Controls International plc,Buy,0.01225468,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,81594540032.0,,,,,,,,12.0,targeted_current,0.3567354336505219,0.0935328482524562,0.2309036949410643,0.6141684650590122,weak,2.2605,3.9664526048496462,50.0,1.0,0.0,0.0,0.2799600444062949,1.1061612456524803,0.7699906469450827,0.0987636944709951,0.161721962887458,-0.080503273569221,-0.0250035927898603,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.6496,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6496,review_queue,1,2026-04-07
WAB,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Westinghouse Air Brake Technologies Corporation,Strong Buy,0.0064842976,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,41332318208.0,,,,,,,,12.0,targeted_current,0.2950030762348429,0.1745422610184219,0.2838227373930488,0.3664138226848474,weak,2.471,3.914835601741634,62.0,27.0,0.0,0.0,0.2333533476108127,1.2302362391371393,0.8840007332280142,0.1223502696747091,0.1894640534882798,-0.040599743370195,0.0097384407759384,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,5.3897,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3897,review_queue,1,2026-04-07
AME,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"AMETEK, Inc.",Buy,0.0074896533,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,48731377664.0,,,,,,,,12.0,targeted_current,0.1841028083495229,0.0443721851696448,0.1734808598240922,0.2645900684648927,weak,1.75,3.268438949808144,77.0,0.0,0.0,0.0,0.1266417503270479,0.8067176607109727,0.7273726745123403,0.0637755751679001,0.1061742994116348,-0.0954195639206808,-0.0371186664824454,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,4.8242,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8242,review_queue,1,2026-04-07
DAL,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"Delta Air Lines, Inc.",Strong Buy,0.0065291445,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,42548195328.0,,,,,,,,12.0,targeted_current,0.2772814168830924,-0.0330147532565783,0.169936871707752,0.5397740471282682,weak,2.39875,3.321235875818668,65.0,35.0,0.0,0.0,0.2034577654375048,0.6122144818571387,0.6750402931701042,0.0544153331943425,0.1022679004247766,-0.1137358973904635,0.089218680206861,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,4.7468,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7468,review_queue,1,2026-04-07
PCAR,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,PACCAR Inc,Buy,0.00931465,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,60120252416.0,,,,,,,,12.0,targeted_current,0.1674200561581391,0.0605952158853353,0.1941864907973702,0.1940660416553099,weak,1.8125,3.192546341655994,76.0,0.0,0.0,0.0,0.1142495024966831,0.6580014712392468,0.7537403150853511,0.0723785876746392,0.1211156697561948,-0.0861908897201271,-0.0407004766670666,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,4.7389,discovered,1,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7389,review_queue,1,2026-04-07
FERG,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Ferguson Enterprises Inc.,Buy,0.0071864175,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,44663779328.0,,,,,,,,12.0,targeted_current,0.205808100273131,0.0625722227522767,0.0324725978625175,0.4507615414441717,weak,1.698,3.035946258994845,85.0,1.0,0.0,0.0,0.136930453827655,0.6503983093881652,0.697999692267373,0.0105357393907022,0.0303186422205838,-0.1057001077064194,-0.0030853495900345,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,4.6308,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6308,review_queue,1,2026-04-07
ROK,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"Rockwell Automation, Inc.",Buy,0.0061799265,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,40218472448.0,,,,,,,,12.0,targeted_current,0.1684987414146949,-0.078710315087208,0.053027015701381,0.4075749953789602,weak,1.875,2.9485002297706164,75.0,0.0,0.0,0.0,0.1011850859983281,0.5118808497862675,0.5808337162843611,0.0,0.0062779740543932,-0.1467081993004736,-0.0299075490732331,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,4.4519,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4519,review_queue,1,2026-04-07
URI,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"United Rentals, Inc.",Buy,0.0069456086,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,46589358080.0,,,,,,,,12.0,targeted_current,-0.0686164067006585,-0.1284642485412008,-0.2471018563742687,0.1397929638932227,weak,3.521,3.3299418084589205,127.0,242.0,19.0,0.0785123966942148,-0.1228239915410414,-0.1474074767660816,0.2058823529411764,0.0,-0.1287093104827745,-0.2296105767966174,-0.1262619595939774,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,4.2137,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2137,review_queue,1,2026-04-07
UNP,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Union Pacific Corporation,Buy,0.02182143,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,141476397056.0,,,,,,,,12.0,targeted_current,0.0424265528463924,0.0587727541235443,0.0469895480680149,0.0296904569861939,weak,1.594,2.7358837718586484,109.0,3.0,0.0,0.0,-0.0022563294960401,0.1831296668674631,0.7706536546473067,0.0371109651171079,0.059560063564374,-0.0802712208734426,-0.0563413460151339,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,4.1596,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1596,review_queue,1,2026-04-07
HEI-A,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,HEICO Corporation,Hold,0.005094399,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,33957701632.0,,,,,,,,12.0,targeted_current,-0.0916607160654349,-0.1701068785494108,-0.1478125425026886,0.0037141916138068,weak,2.935,2.840803552494848,139.0,157.0,11.0,0.0700636942675159,-0.1377556517499379,-0.3359243016485095,0.3518580970455524,0.0,-0.1317183835324599,-0.2268496660340566,-0.0906031245159725,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,3.8878,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8878,review_queue,1,2026-04-07
ITW,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Illinois Tool Works Inc.,Hold,0.011151434,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,75724546048.0,,,,,,,,12.0,targeted_current,0.0133334044477702,0.035992028001315,-0.0086296164813876,0.0239671136001555,weak,1.5,2.4897148906380955,112.0,0.0,0.0,0.0,-0.0315364972008293,0.0561311332735081,0.6078581510634931,0.0,5.930595173553321e-05,-0.1372496471277774,-0.0850589287056857,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,3.8534,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8534,review_queue,1,2026-04-07
MMM,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,3M Company,Buy,0.011393075,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,77182615552.0,,,,,,,,12.0,targeted_current,-0.0662517745390363,-0.107032545669812,-0.0900503953208174,-0.0220627681918674,weak,1.879,2.5114860963116,126.0,48.0,0.0,0.0,-0.1100445330836369,-0.2101168479763105,0.5073101605193342,0.0,-0.0814453722997404,-0.172441443818233,-0.0749632303346393,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,3.8112,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8112,review_queue,1,2026-04-07
WCN,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"Waste Connections, Inc.",Strong Buy,0.00633322,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,41494339584.0,,,,,,,,12.0,targeted_current,-0.0906185251136004,-0.0495060611010585,-0.043518458258221,-0.1582748239752507,weak,2.439,2.5557404674822517,139.0,120.0,6.0,0.05,-0.1258909188203522,-0.3370980828380472,0.5077341124704193,0.0,-0.0596454915410226,-0.044236564449701,-0.0306331392164116,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,3.7045,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7045,review_queue,1,2026-04-07
UPS,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"United Parcel Service, Inc.",Buy,0.012358025,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,82940256256.0,,,,,,,,12.0,targeted_current,-0.0007962529765931,-0.0382101871829944,0.1354447120324833,-0.1183302508824689,weak,1.4375,2.295839199151438,115.0,0.0,0.0,0.0,-0.0371569158871509,-0.0028294434467273,0.4561905633835564,0.0004164352021736,-0.0006573045288056,-0.1903333028157552,-0.0663975790619562,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,3.6317,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6317,review_queue,1,2026-04-07
NSC,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Norfolk Southern Corporation,Hold,0.0096835205,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,63989555200.0,,,,,,,,12.0,targeted_current,,,,,weak,1.03125,2.3015625,,0.0,0.0,0.0,,,,,,,,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,3.6262,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6262,review_queue,1,2026-04-07
CTAS,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Cintas Corporation,Buy,0.010281333,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,72489787392.0,,,,,,,,12.0,targeted_current,-0.1467002844971177,-0.0713435855314198,-0.1538613210647387,-0.1772175974123456,weak,1.6925,2.043669443565892,145.0,60.0,0.0,0.0,-0.1817369685457423,-0.6730904540359879,0.2975740726098201,0.0,-0.1451823801672208,-0.1605632256094004,-0.1605632256094004,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,3.3869,discovered,1,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3869,review_queue,1,2026-04-07
RSG,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"Republic Services, Inc.",Buy,0.010214656,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,0,0,0,new,,,,,67088621568.0,,,,,,,,12.0,targeted_current,-0.0320776158732261,0.0507136242477406,-0.0076830060547026,-0.0978678457522329,weak,1.3125,1.899699500609561,127.0,0.0,0.0,0.0,-0.0698507991173918,-0.1817129297785888,0.5880408343492682,0.0,-0.0255753066929618,-0.049123879331078,-0.0466611889499414,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,3.1806,discovered,1,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1806,review_queue,1,2026-04-07
GE,"{'SAAB-B.ST', 'XLI'}",etf_holding|industry_top_growth|seed_peer,SAAB-B.ST,XLI,GE Aerospace,Strong Buy,0.04558452,industrials,aerospace-defense,GE,GE Aerospace,0.0664574,SAAB-B.ST,2,3,SAAB-B.ST|XLI,1,0,0,active,-0.0628,0.5373665480427047,,,,,,,,,,,22.5,targeted_current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,targeted_current,1,0,0,2.8,discovered,1,,,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,review_queue,1,2026-04-07
CAT,"{'SAAB-B.ST', 'XLI'}",etf_holding|seed_peer,SAAB-B.ST,XLI,Caterpillar Inc.,Buy,0.050526183,industrials,aerospace-defense,CAT,Caterpillar Inc,0.0639929,SAAB-B.ST,2,2,SAAB-B.ST|XLI,1,0,0,active,,,,,,,,,,,,,20.0,targeted_current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,targeted_current,1,0,0,2.35,discovered,1,,,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,review_queue,1,2026-04-07
RTX,"{'SAAB-B.ST', 'XLI'}",etf_holding|seed_peer,SAAB-B.ST,XLI,RTX Corporation,Buy,0.039976988,industrials,aerospace-defense,RTX,RTX Corp,0.0500102,SAAB-B.ST,2,2,SAAB-B.ST|XLI,1,0,0,active,,,,,,,,,,,,,20.0,targeted_current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,targeted_current,1,0,0,2.35,discovered,1,,,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,review_queue,1,2026-04-07
BA,{'SAAB-B.ST'},industry_top_growth|seed_peer,SAAB-B.ST,,The Boeing Company,Buy,0.024974465,industrials,aerospace-defense,,,,,1,2,SAAB-B.ST,1,0,0,active,-0.0222,1.762478485370052,,,,,,,,,,,14.5,targeted_current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,targeted_current,1,0,0,2.35,discovered,1,,,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,review_queue,1,2026-04-07
HWM,{'SAAB-B.ST'},industry_top_growth|seed_peer,SAAB-B.ST,,Howmet Aerospace Inc.,Strong Buy,0.0142539535,industrials,aerospace-defense,,,,,1,2,SAAB-B.ST,1,0,0,active,0.1539,0.4456521739130435,,,,,,,,,,,14.5,targeted_current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,targeted_current,1,0,0,2.35,discovered,1,,,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,review_queue,1,2026-04-07
AXON,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,"Axon Enterprise, Inc.",Buy,0.0049713794,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,1,0,0,active,,,,,,,,,,,,,12.0,targeted_current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,targeted_current,1,0,0,1.9,discovered,1,,,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,review_queue,1,2026-04-07
BE,{'SAAB-B.ST'},seed_peer,SAAB-B.ST,,Bloom Energy Corporation,Buy,0.005669582,industrials,aerospace-defense,,,,,1,1,SAAB-B.ST,1,0,0,active,,,,,,,,,,,,,12.0,targeted_current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,targeted_current,1,0,0,1.9,discovered,1,,,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,review_queue,1,2026-04-07
