ticker,source_names,source_types,seed_hits,etf_hits,name,rating,market weight,sector_key,industry_key,symbol,Name,Holding Percent,seed,source_count,source_type_count,sources,is_active,is_reserve,is_hard_exclusion,candidate_status,ytd return,growth estimate,last price,target price,marketCap,averageDailyVolume3Month,regularMarketPrice,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,regularMarketChangePercent,sector,industry,priority_score,profile,recent_score,recent_r63,recent_r126,recent_r252,scan_algo_fit,scan_algo_compat_score,scan_algo_compat_score_v2,scan_latest_rank_if_added,scan_days_top15_if_added,scan_days_top5_if_added,scan_top5_share,scan_rel_recent_score,scan_rr_score,scan_breakout252_component,scan_trend200_component,scan_dist_sma220,scan_dd60,scan_r21,scan_entry_heat_flag,scan_pullback_quality,scan_candidate_track,recommendation,full_delta_roi_pct,oos_delta_roi_pct,full_delta_sharpe,oos_delta_sharpe,full_delta_maxdd_pct,oos_delta_maxdd_pct,backtestable_now,recommendation_rank,source_profiles,profile_count,high_fit_profile_count,positive_profile_count,dynamic_conviction_score,dynamic_status,dynamic_status_rank,exchange,fullExchangeName,broker_tradeable,broker_min_market_cap,add_wf_available,add_mean_delta_roi_2017_2025,add_mean_delta_sharpe_2017_2025,add_mean_delta_maxdd_2017_2025,add_roi_wins_2017_2025,add_sharpe_wins_2017_2025,add_maxdd_wins_2017_2025,add_delta_roi_2026_ytd,add_delta_sharpe_2026_ytd,add_delta_maxdd_2026_ytd,promotion_score,promotion_stage,promotion_stage_rank,as_of
FIX,{'BE'},seed_peer,BE,,"Comfort Systems USA, Inc.",Strong Buy,0.0077346857,industrials,electrical-equipment-parts,,,,,1,1,BE,0,0,0,new,,,,,49674547200.0,,,,,,,,12.0,targeted_current,1.6823587934084403,0.553585512153181,0.778827229396716,3.1502769980477936,high,9.3,10.009666723734778,6.0,807.0,115.0,0.1425030978934324,1.4835688697852645,3.238104919172118,0.986264794690504,0.4090079150450762,0.6870751439933112,-0.0048073218583235,0.0339212596929265,0.0,0.0,persistent_leader,watch,43235.97982181666,1496.9037131262116,,,55.07769624097485,71.1891249706593,1.0,2,targeted_current,1,1,1,18.6521,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.7817,targeted_integration,3,2026-03-25
TER,"{'WDC', 'SNDK', 'LITE'}",seed_peer,LITE|SNDK|WDC,,"Teradyne, Inc.",Buy,0.0023440272,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,50119823360.0,,,,,,,,24.0,targeted_current,1.7386758611569513,0.6402296683155979,1.368249977763119,2.6583248409714604,high,8.882,9.998440813928877,6.0,323.0,48.0,0.1486068111455108,1.5724167152930772,2.7622282620147067,0.810979587861753,0.5565770834438526,0.9290265274750996,-0.0661571442483864,0.0051491825696625,0.0,1.0,persistent_leader,watch,42730.96774317085,1496.9037131262116,,,55.12367134541643,71.1891249706593,1.0,2,targeted_current,1,1,1,18.8965,watch,3,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.8256,targeted_integration,3,2026-03-25
CIEN,"{'WDC', 'SNDK', 'LITE'}",seed_peer,LITE|SNDK|WDC,,Ciena Corporation,Buy,0.0028407902,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,57758113792.0,,,,,,,,24.0,targeted_current,3.225467427166455,0.8641139693904738,2.0821908865673144,5.549420696653586,high,11.0,11.28769962569797,4.0,354.0,161.0,0.4548022598870056,2.90913326799686,4.431354161820898,1.0,0.8881622763516092,1.4585938537320446,0.0,0.2451572017246095,1.0,0.0,persistent_leader,watch,39586.89704667709,1496.9037131262116,,,55.54900170207407,71.1891249706593,1.0,2,targeted_current,1,1,1,21.5642,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.9305,targeted_integration,3,2026-03-25
STX,"{'WDC', 'SNDK', 'LITE'}",industry_top_growth|industry_top_performing|seed_peer,LITE|SNDK|WDC,,Seagate Technology Holdings plc,Buy,0.0044524428,technology,computer-hardware,,,,,3,3,LITE|SNDK|WDC,0,0,0,new,0.5431,4.829457364341085,424.96,475.354,90510729216.0,,,,,,,,26.5,targeted_current,1.953734319277518,0.4339317467267434,0.8530501376271835,3.81431978720324,high,10.446,10.978693555150418,5.0,235.0,44.0,0.1872340425531914,1.7182876731542345,2.4531402169330523,0.8617397015683762,0.4441928194270012,0.756137912566446,-0.0483911044510683,0.043102596518584,0.0,0.0,persistent_leader,watch,37415.6264134357,1587.2721676499834,,,55.15339786864028,71.1891249706593,1.0,2,targeted_current,1,1,1,20.6101,watch,3,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.9624,targeted_integration,3,2026-03-25
KEYS,"{'WDC', 'SNDK', 'LITE'}",seed_peer,LITE|SNDK|WDC,,"Keysight Technologies, Inc.",Buy,0.0023950958,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,49589215232.0,,,,,,,,24.0,targeted_current,0.7393054776366527,0.4746875328300981,0.6791135658197647,0.9318063618568178,medium,7.372999999999999,8.243765523682539,14.0,212.0,47.0,0.2216981132075471,0.660203370427393,1.3339492825112949,0.8660215245034426,0.3537574929548784,0.5555135984135422,-0.046892466423795,0.2186938227439412,0.0,0.0,fringe,watch,36408.776826859365,1496.9037131262116,,,55.15339786864028,71.1891249706593,1.0,2,targeted_current,1,0,1,13.909,watch,3,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.9504,watch_queue,2,2026-03-25
COHR,"{'WDC', 'SNDK', 'LITE'}",seed_peer,LITE|SNDK|WDC,,Coherent Corp.,Buy,0.002387854,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,47821934592.0,,,,,,,,24.0,targeted_current,1.839943923442956,0.4654791147225594,1.3763524450112712,2.990767806234839,high,8.95,9.634679546942287,6.0,518.0,50.0,0.0965250965250965,1.6541261895870023,2.418888458545292,0.7459338762819439,0.5426568744133781,0.8965426289251346,-0.0889231433013196,0.0941780997231667,0.0,0.0,persistent_leader,,,,,,,,,0,targeted_current,1,1,0,15.9312,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9312,watch_queue,2,2026-03-25
GLW,"{'WDC', 'SNDK', 'LITE'}",seed_peer,LITE|SNDK|WDC,,Corning Incorporated,Buy,0.005698139,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,112481280000.0,,,,,,,,24.0,targeted_current,1.2113413101351316,0.6163213466914601,0.7939614443804057,1.926231157611693,medium,6.6095,7.874590753095352,8.0,39.0,0.0,0.0,1.080068110675945,1.8170904229124312,0.6719530723700424,0.4351981827888784,0.7209246077322577,-0.1148164246704851,-0.0223064061491501,0.0,1.0,emerging_leader,,,,,,,,,0,targeted_current,1,0,0,12.0877,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0877,watch_queue,2,2026-03-25
GEV,"{'XLI', 'BE'}",etf_holding|seed_peer,BE,XLI,GE Vernova Inc.,Buy,0.037021216,industrials,electrical-equipment-parts,GEV,GE Vernova Inc,0.0436343,BE,2,2,BE|XLI,0,0,0,new,,,,,239603073024.0,,,,,,,,20.0,targeted_current,0.930363226246161,0.3814940947181615,0.4113164486796792,1.7238445695766424,medium,6.496,7.545219907711628,11.0,146.0,7.0,0.047945205479452,0.8049736306998834,2.271211607870757,1.0,0.2739578370536259,0.4501634744464964,0.0,0.0934350845219851,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,11.5186,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5186,review_queue,1,2026-03-25
DELL,"{'WDC', 'SNDK', 'LITE'}",industry_top_performing|seed_peer,LITE|SNDK|WDC,,Dell Technologies Inc.,Buy,0.005482967,technology,computer-hardware,,,,,3,2,LITE|SNDK|WDC,0,0,0,new,0.4054,,176.91,168.609,109105217536.0,,,,,,,,26.5,targeted_current,0.5266528140495697,0.3993830582538862,0.3037806800725999,0.8131598259243809,low,4.956,6.057729320352324,27.0,270.0,34.0,0.1259259259259259,0.4502600141332634,0.8195453048195035,1.0,0.2248389907106639,0.3580090837061183,0.0,0.4848917623670923,0.0,0.0,fringe,,,,,,,,,0,targeted_current,1,0,0,8.8473,review,2,NYQ,NYQ,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8473,review_queue,1,2026-03-25
MPWR,"{'WDC', 'SNDK', 'LITE'}",seed_peer,LITE|SNDK|WDC,,"Monolithic Power Systems, Inc.",Strong Buy,0.0025305431,technology,computer-hardware,,,,,3,1,LITE|SNDK|WDC,0,0,0,new,,,,,52868157440.0,,,,,,,,24.0,targeted_current,0.458199616110178,0.1755183308681149,0.1937343209704087,0.8640055538709788,low,4.508,5.668723666703822,33.0,196.0,0.0,0.0,0.376229948196108,1.0404852198512018,0.6976686425855454,0.1223708019208246,0.2124447228149075,-0.1058159750950591,-0.0743408638367204,0.0,1.0,fringe,,,,,,,,,0,targeted_current,1,0,0,7.9426,review,2,NMS,NMS,True,1000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9426,review_queue,1,2026-03-25
